email,score,real
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,1
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,1
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,1
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,1
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0.002,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,1
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,1
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,1
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,1
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,1
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,1
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,1
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,1
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,1
email,0,0
email,0,0
email,0,0
email,0,0
email,0,1
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,1
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,1
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,1
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,1
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,1
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,1
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,1
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,1
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,1
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,1
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,1
email,0,0
email,0,0
email,0,0
email,0,0
email,0,1
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,1
email,0,1
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,1
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,1
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,1
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,1
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,1
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
email,0,0
